Date,Time,Open,High,Low,Close,Volume
2018.01.30,1:00,6.33735,6.34005,6.3344,6.33814,1031
2018.01.30,2:00,6.33783,6.34048,6.3367,6.33853,2084
2018.01.30,3:00,6.33838,6.34144,6.33474,6.33634,3361
2018.01.30,4:00,6.33634,6.34514,6.33506,6.34154,3705
2018.01.30,5:00,6.34151,6.34244,6.33725,6.33809,2564
2018.01.30,6:00,6.33814,6.34184,6.33664,6.34184,1840
2018.01.30,7:00,6.34184,6.34244,6.33966,6.34137,2348
2018.01.30,8:00,6.34137,6.34324,6.33994,6.34308,2465
2018.01.30,9:00,6.34311,6.34374,6.33834,6.34284,2950
2018.01.30,10:00,6.34284,6.35063,6.34284,6.34407,3947
2018.01.30,11:00,6.34405,6.34474,6.33695,6.33815,3496
2018.01.30,12:00,6.33813,6.34038,6.32241,6.32834,4061
2018.01.30,13:00,6.32829,6.33181,6.32591,6.32815,3158
2018.01.30,14:00,6.32815,6.32897,6.32469,6.3268,2996
2018.01.30,15:00,6.32665,6.32924,6.32116,6.32174,2653
2018.01.30,16:00,6.32174,6.32614,6.31934,6.32386,3103
2018.01.30,17:00,6.32366,6.32937,6.3235,6.32816,3226
2018.01.30,18:00,6.32815,6.33311,6.32703,6.33273,2289
2018.01.30,19:00,6.33273,6.33304,6.33051,6.33158,1334
2018.01.30,20:00,6.33157,6.33424,6.33022,6.33074,1436
2018.01.30,21:00,6.33064,6.33259,6.32242,6.3259,1929
2018.01.30,22:00,6.32594,6.33035,6.32498,6.33004,727
2018.01.31,1:00,6.33144,6.33252,6.32727,6.33013,1704
2018.01.31,2:00,6.33015,6.33167,6.32429,6.32583,3464
2018.01.31,3:00,6.32585,6.33237,6.32484,6.32953,4709
2018.01.31,4:00,6.32961,6.33533,6.32873,6.33123,2974
2018.01.31,5:00,6.33123,6.33123,6.32404,6.32644,2839
2018.01.31,6:00,6.32636,6.3279,6.32518,6.32724,1782
2018.01.31,7:00,6.32714,6.3275,6.3081,6.30838,2606
2018.01.31,8:00,6.30844,6.31164,6.29829,6.29882,4670
2018.01.31,9:00,6.29882,6.30546,6.29297,6.30083,4964
2018.01.31,10:00,6.30089,6.30384,6.29203,6.29931,3740
2018.01.31,11:00,6.29934,6.30016,6.29204,6.2955,3359
2018.01.31,12:00,6.29541,6.29796,6.29244,6.29439,2847
2018.01.31,13:00,6.29439,6.29504,6.28385,6.28606,2949
2018.01.31,14:00,6.2861,6.29213,6.28318,6.28568,2443
2018.01.31,15:00,6.28559,6.29184,6.28559,6.28807,2869
2018.01.31,16:00,6.28809,6.29381,6.28761,6.29021,2490
2018.01.31,17:00,6.29028,6.29554,6.28464,6.29314,3284
2018.01.31,18:00,6.29308,6.29838,6.29214,6.29591,2882
2018.01.31,19:00,6.29591,6.29894,6.29307,6.29874,1840
2018.01.31,20:00,6.29884,6.29923,6.29474,6.2971,1782
2018.01.31,21:00,6.29715,6.30314,6.29279,6.29535,4482
2018.01.31,22:00,6.29537,6.29814,6.29496,6.29702,2207
2018.02.01,1:00,6.29665,6.29709,6.28898,6.29327,1401
2018.02.01,2:00,6.29354,6.29851,6.29117,6.29707,2405
2018.02.01,3:00,6.29708,6.30284,6.28644,6.29317,5474
2018.02.01,4:00,6.29294,6.3011,6.29014,6.29694,3771
2018.02.01,5:00,6.29694,6.29948,6.29284,6.29414,2638
2018.02.01,6:00,6.29414,6.29814,6.29414,6.29464,1179
2018.02.01,7:00,6.29454,6.29738,6.29267,6.29604,1980
2018.02.01,8:00,6.29588,6.30314,6.29504,6.30164,3534
2018.02.01,9:00,6.30148,6.31167,6.30141,6.30684,4578
2018.02.01,10:00,6.30678,6.30687,6.29614,6.29837,3989
2018.02.01,11:00,6.29837,6.30274,6.2966,6.30014,3358
2018.02.01,12:00,6.30001,6.30464,6.29442,6.30464,3233
2018.02.01,13:00,6.30454,6.30829,6.30284,6.30284,2994
2018.02.01,14:00,6.30294,6.30504,6.29941,6.30181,2300
2018.02.01,15:00,6.30184,6.30414,6.29891,6.30378,3406
2018.02.01,16:00,6.30376,6.30454,6.30029,6.30234,2424
2018.02.01,17:00,6.3026,6.30447,6.29471,6.29508,3874
2018.02.01,18:00,6.29508,6.29674,6.29245,6.29324,2612
2018.02.01,19:00,6.29324,6.29662,6.29034,6.2962,1835
2018.02.01,20:00,6.29615,6.29754,6.29411,6.29434,1098
2018.02.01,21:00,6.29415,6.29574,6.28936,6.28997,1825
2018.02.01,22:00,6.29008,6.29063,6.28684,6.28754,2279
2018.02.02,1:00,6.2882,6.2886,6.28196,6.28445,1328
2018.02.02,2:00,6.28459,6.28967,6.28403,6.28891,2726
2018.02.02,3:00,6.28885,6.29124,6.27611,6.28304,5626
2018.02.02,4:00,6.28304,6.29064,6.28158,6.28954,3510
2018.02.02,5:00,6.28947,6.29064,6.28532,6.28626,2545
2018.02.02,6:00,6.28627,6.29444,6.28589,6.29403,1931
2018.02.02,7:00,6.2941,6.29659,6.29044,6.29218,3100
2018.02.02,8:00,6.29218,6.29484,6.28883,6.28883,3085
2018.02.02,9:00,6.28884,6.28884,6.27834,6.28162,4344
2018.02.02,10:00,6.28162,6.29624,6.27739,6.29089,4628
2018.02.02,11:00,6.29094,6.30028,6.29039,6.29696,3399
2018.02.02,12:00,6.29704,6.30296,6.29421,6.29553,2795
2018.02.02,13:00,6.29553,6.29904,6.29179,6.29384,2725
2018.02.02,14:00,6.29384,6.29464,6.28946,6.28988,1856
2018.02.02,15:00,6.28986,6.30294,6.28945,6.3004,4929
2018.02.02,16:00,6.3004,6.30609,6.29716,6.30603,4610
2018.02.02,17:00,6.30617,6.31434,6.30607,6.31144,4486
2018.02.02,18:00,6.31144,6.31415,6.30674,6.31297,3931
2018.02.02,19:00,6.31301,6.31414,6.30404,6.30497,3055
2018.02.02,20:00,6.30504,6.30554,6.29748,6.30058,2541
2018.02.02,21:00,6.3006,6.31146,6.30053,6.31094,2969
2018.02.02,22:00,6.31104,6.31323,6.30884,6.31236,2328
2018.02.05,1:00,6.3099,6.31549,6.30985,6.31354,1615
2018.02.05,2:00,6.31388,6.31524,6.30684,6.30704,3632
2018.02.05,3:00,6.30704,6.31734,6.30704,6.31031,4486
2018.02.05,4:00,6.31008,6.31427,6.30663,6.30834,4104
2018.02.05,5:00,6.30831,6.30978,6.30436,6.30699,2658
2018.02.05,6:00,6.30689,6.30784,6.30444,6.30556,1277
2018.02.05,7:00,6.30554,6.30644,6.30121,6.30174,1842
2018.02.05,8:00,6.30174,6.30485,6.29894,6.30349,2644
2018.02.05,9:00,6.30354,6.30738,6.30224,6.30738,3143
2018.02.05,10:00,6.30744,6.30789,6.30264,6.30294,3042
2018.02.05,11:00,6.30293,6.30314,6.29363,6.29784,2458
2018.02.05,12:00,6.29781,6.29856,6.29092,6.29414,1951
2018.02.05,13:00,6.29426,6.29584,6.29044,6.29375,1808
2018.02.05,14:00,6.29375,6.29625,6.28704,6.28787,2028
2018.02.05,15:00,6.28787,6.28865,6.28243,6.28448,2324
2018.02.05,16:00,6.28456,6.29274,6.28347,6.291,3188
2018.02.05,17:00,6.29102,6.29301,6.28683,6.29075,3518
2018.02.05,18:00,6.29075,6.29344,6.28934,6.29108,2166
2018.02.05,19:00,6.29095,6.29214,6.28687,6.29184,1628
2018.02.05,20:00,6.29218,6.29621,6.29201,6.2921,1536
2018.02.05,21:00,6.29231,6.30046,6.29189,6.29855,2226
2018.02.05,22:00,6.29865,6.30754,6.2926,6.30749,3855
2018.02.06,1:00,6.30982,6.31824,6.30933,6.31793,1557
2018.02.06,2:00,6.31798,6.31859,6.31344,6.31534,3685
2018.02.06,3:00,6.31532,6.31554,6.30869,6.31188,4222
2018.02.06,4:00,6.31188,6.31304,6.30122,6.30406,4806
2018.02.06,5:00,6.30406,6.30747,6.30284,6.30454,3166
2018.02.06,6:00,6.30458,6.30685,6.30194,6.30394,1946
2018.02.06,7:00,6.30404,6.30594,6.28654,6.28683,3789
2018.02.06,8:00,6.28686,6.29574,6.28596,6.295,3923
2018.02.06,9:00,6.29497,6.29751,6.29224,6.29657,3386
2018.02.06,10:00,6.29663,6.29754,6.28714,6.28718,3273
2018.02.06,11:00,6.28717,6.28794,6.28078,6.28508,2797
2018.02.06,12:00,6.28513,6.28794,6.27512,6.27784,1877
2018.02.06,13:00,6.27784,6.28794,6.27572,6.28454,2248
2018.02.06,14:00,6.28464,6.29254,6.28454,6.29066,3177
2018.02.06,15:00,6.29062,6.29604,6.28934,6.29248,3979
2018.02.06,16:00,6.29248,6.2949,6.28673,6.28973,3691
2018.02.06,17:00,6.28974,6.29725,6.28691,6.29324,3506
2018.02.06,18:00,6.29314,6.29566,6.2861,6.28684,2562
2018.02.06,19:00,6.28684,6.28798,6.27964,6.28197,2495
2018.02.06,20:00,6.28191,6.28284,6.27694,6.28055,1867
2018.02.06,21:00,6.28051,6.28318,6.27976,6.28095,1007
2018.02.06,22:00,6.28106,6.28294,6.27812,6.27989,1338
2018.02.07,1:00,6.28308,6.28446,6.27515,6.27646,1226
2018.02.07,2:00,6.27646,6.27744,6.26409,6.26654,3094
2018.02.07,3:00,6.26664,6.27528,6.25489,6.25782,5484
2018.02.07,4:00,6.2578,6.26199,6.25534,6.25764,3215
2018.02.07,5:00,6.25764,6.26337,6.25686,6.26337,3081
2018.02.07,6:00,6.2633,6.26566,6.25904,6.26083,1667
2018.02.07,7:00,6.26082,6.26374,6.25913,6.2626,1813
2018.02.07,8:00,6.26271,6.27014,6.26254,6.26556,3510
2018.02.07,9:00,6.26556,6.27106,6.26384,6.27064,3167
2018.02.07,10:00,6.27071,6.27464,6.26759,6.26934,3405
2018.02.07,11:00,6.26922,6.27694,6.26848,6.27455,2503
2018.02.07,12:00,6.27454,6.28426,6.27393,6.28208,1882
2018.02.07,13:00,6.28208,6.28427,6.27929,6.27932,1474
2018.02.07,14:00,6.27934,6.28224,6.27729,6.27824,1888
2018.02.07,15:00,6.27822,6.2853,6.27764,6.28433,2275
2018.02.07,16:00,6.28428,6.29024,6.28254,6.28281,3487
2018.02.07,17:00,6.28271,6.29444,6.28116,6.29304,3957
2018.02.07,18:00,6.29304,6.29904,6.29174,6.29762,2632
2018.02.07,19:00,6.29768,6.30974,6.29767,6.30657,2151
2018.02.07,20:00,6.30657,6.31751,6.30652,6.31735,2215
2018.02.07,21:00,6.31738,6.31887,6.30339,6.30899,2384
2018.02.07,22:00,6.30888,6.31685,6.30759,6.31665,1978
2018.02.08,1:00,6.3194,6.31949,6.31124,6.31336,1376
2018.02.08,2:00,6.31336,6.31343,6.30554,6.31196,3485
2018.02.08,3:00,6.31196,6.31208,6.29498,6.29524,5562
2018.02.08,4:00,6.29534,6.31034,6.29525,6.30938,3949
2018.02.08,5:00,6.30938,6.34935,6.30796,6.34794,5465
2018.02.08,6:00,6.34793,6.37694,6.34564,6.36135,5815
2018.02.08,7:00,6.36135,6.36327,6.34224,6.34557,5647
2018.02.08,8:00,6.34556,6.35903,6.33704,6.35501,5282
2018.02.08,9:00,6.35495,6.35501,6.33374,6.33768,5642
2018.02.08,10:00,6.33768,6.34824,6.33699,6.34211,4000
2018.02.08,11:00,6.34211,6.34834,6.34153,6.34689,3074
2018.02.08,12:00,6.34688,6.35944,6.34688,6.35374,3180
2018.02.08,13:00,6.35364,6.35924,6.34847,6.35345,2572
2018.02.08,14:00,6.3535,6.36914,6.34962,6.35756,3214
2018.02.08,15:00,6.35741,6.36004,6.34987,6.35285,3702
2018.02.08,16:00,6.35289,6.35624,6.35,6.35614,3364
2018.02.08,17:00,6.35614,6.36583,6.35588,6.36224,4228
2018.02.08,18:00,6.36224,6.36768,6.36072,6.36627,3679
2018.02.08,19:00,6.36628,6.37086,6.36451,6.36801,3179
2018.02.08,20:00,6.368,6.36983,6.36173,6.36289,2618
2018.02.08,21:00,6.3629,6.3645,6.36214,6.36278,1917
2018.02.08,22:00,6.36282,6.37053,6.36145,6.37023,1992
2018.02.09,1:00,6.36384,6.36742,6.36256,6.3655,1212
2018.02.09,2:00,6.36552,6.37214,6.35264,6.36037,4068
2018.02.09,3:00,6.36016,6.36109,6.33661,6.34265,5991
2018.02.09,4:00,6.34259,6.35743,6.34065,6.35172,6118
2018.02.09,5:00,6.35174,6.35244,6.34004,6.34374,4049
2018.02.09,6:00,6.34374,6.34974,6.34187,6.3459,2454
2018.02.09,7:00,6.34577,6.34934,6.34487,6.34718,2321
2018.02.09,8:00,6.34724,6.3494,6.33704,6.33748,3407
2018.02.09,9:00,6.33748,6.33824,6.27807,6.31175,6206
2018.02.09,10:00,6.31172,6.31844,6.30579,6.31206,4598
2018.02.09,11:00,6.31192,6.31694,6.30924,6.31061,2887
2018.02.09,12:00,6.31068,6.31784,6.31064,6.31449,2026
2018.02.09,13:00,6.31453,6.3216,6.31324,6.32154,1846
2018.02.09,14:00,6.32163,6.32606,6.31876,6.32124,2408
2018.02.09,15:00,6.32127,6.32662,6.31283,6.31347,3627
2018.02.09,16:00,6.31347,6.32104,6.31319,6.31743,2967
2018.02.09,17:00,6.31741,6.33331,6.31702,6.32295,4439
2018.02.09,18:00,6.32304,6.32895,6.32129,6.32675,2319
2018.02.09,19:00,6.32706,6.342,6.32611,6.34011,2462
2018.02.09,20:00,6.34011,6.34592,6.33632,6.33653,2294
2018.02.09,21:00,6.3365,6.33696,6.32074,6.32149,3232
2018.02.09,22:00,6.32146,6.32378,6.31151,6.31419,1934
2018.02.12,1:00,6.31246,6.31246,6.30454,6.30473,849
2018.02.12,2:00,6.3048,6.30907,6.29981,6.30669,3044
2018.02.12,3:00,6.30669,6.30905,6.29566,6.30804,4779
2018.02.12,4:00,6.30804,6.31604,6.30552,6.30652,4353
2018.02.12,5:00,6.30652,6.31374,6.30554,6.31166,2921
2018.02.12,6:00,6.31163,6.31684,6.31002,6.31382,1929
2018.02.12,7:00,6.31381,6.31744,6.3108,6.3121,2079
2018.02.12,8:00,6.31208,6.31714,6.30852,6.30894,2755
2018.02.12,9:00,6.30894,6.33233,6.30885,6.32944,4532
2018.02.12,10:00,6.3295,6.34324,6.3295,6.33716,4059
2018.02.12,11:00,6.33707,6.33724,6.33058,6.33634,2908
2018.02.12,12:00,6.33615,6.34054,6.33097,6.33348,2180
2018.02.12,13:00,6.33348,6.33574,6.32992,6.33234,1603
2018.02.12,14:00,6.33244,6.33774,6.33075,6.33389,1831
2018.02.12,15:00,6.33384,6.34214,6.3327,6.33898,2464
2018.02.12,16:00,6.33897,6.33906,6.33077,6.33262,2712
2018.02.12,17:00,6.33262,6.33524,6.32926,6.33099,2148
2018.02.12,18:00,6.33088,6.33344,6.32927,6.33164,1381
2018.02.12,19:00,6.33164,6.33384,6.33035,6.33204,1144
2018.02.12,20:00,6.33194,6.33194,6.3284,6.32847,777
2018.02.12,21:00,6.32839,6.32964,6.328,6.32906,507
2018.02.12,22:00,6.32904,6.32924,6.32554,6.32621,733
2018.02.13,1:00,6.32278,6.32278,6.31819,6.32173,1371
2018.02.13,2:00,6.32165,6.33394,6.32165,6.33324,2890
2018.02.13,3:00,6.33324,6.34031,6.32634,6.32638,4811
2018.02.13,4:00,6.32634,6.33713,6.32466,6.33248,3801
2018.02.13,5:00,6.33254,6.33284,6.32676,6.32774,2458
2018.02.13,6:00,6.32768,6.32904,6.32507,6.32675,1643
2018.02.13,7:00,6.32674,6.32864,6.32137,6.32629,2371
2018.02.13,8:00,6.32626,6.33564,6.32503,6.33524,3476
2018.02.13,9:00,6.33534,6.34454,6.33053,6.34274,4456
2018.02.13,10:00,6.34265,6.34784,6.33601,6.34101,3805
2018.02.13,11:00,6.34119,6.34474,6.33719,6.34464,2552
2018.02.13,12:00,6.34494,6.34544,6.33428,6.33474,2678
2018.02.13,13:00,6.33474,6.34404,6.33449,6.34313,1661
2018.02.13,14:00,6.34314,6.34402,6.33734,6.33744,1708
2018.02.13,15:00,6.33744,6.33874,6.33394,6.3356,2404
2018.02.13,16:00,6.33552,6.33654,6.32902,6.33,3083
2018.02.13,17:00,6.32987,6.33292,6.32924,6.33033,2352
2018.02.13,18:00,6.33035,6.33211,6.32637,6.3273,1589
2018.02.13,19:00,6.32752,6.33322,6.32735,6.33187,1040
2018.02.13,20:00,6.33187,6.33344,6.33035,6.33306,947
2018.02.13,21:00,6.33284,6.33545,6.33114,6.33125,762
2018.02.13,22:00,6.33112,6.33247,6.32709,6.33247,690
2018.02.14,1:00,6.33139,6.33355,6.33028,6.3323,340
2018.02.14,2:00,6.33231,6.33429,6.32698,6.33429,1622
2018.02.14,3:00,6.33459,6.34406,6.32905,6.34154,3686
2018.02.14,4:00,6.34145,6.34524,6.32882,6.33004,3927
2018.02.14,5:00,6.33001,6.33464,6.32454,6.32495,3400
2018.02.14,6:00,6.32495,6.32894,6.32374,6.32397,2195
2018.02.14,7:00,6.32382,6.32954,6.32246,6.3281,2102
2018.02.14,8:00,6.32813,6.33504,6.32794,6.3322,2867
2018.02.14,9:00,6.3322,6.33444,6.32685,6.33314,3271
2018.02.14,10:00,6.33295,6.33364,6.32641,6.33085,2961
2018.02.14,11:00,6.33088,6.33311,6.32625,6.32833,2181
2018.02.14,12:00,6.32833,6.33135,6.32661,6.32911,2648
2018.02.14,13:00,6.32916,6.33394,6.32874,6.33306,1505
2018.02.14,14:00,6.33302,6.33334,6.32862,6.33038,1785
2018.02.14,15:00,6.33014,6.34984,6.32702,6.34358,5437
2018.02.14,16:00,6.34363,6.34714,6.33744,6.34439,5663
2018.02.14,17:00,6.3444,6.34457,6.31583,6.31634,6019
2018.02.14,18:00,6.31644,6.32395,6.31416,6.32384,3142
2018.02.14,19:00,6.32386,6.33105,6.31811,6.31844,2123
2018.02.14,20:00,6.31874,6.31894,6.30898,6.31453,1639
2018.02.14,21:00,6.31457,6.31664,6.31171,6.31318,1335
2018.02.14,22:00,6.31315,6.31344,6.30545,6.31132,1314
2018.02.15,1:00,6.30603,6.30698,6.3007,6.30191,1496
2018.02.15,2:00,6.30191,6.3108,6.30164,6.3108,1452
2018.02.15,3:00,6.31087,6.31213,6.30308,6.30599,2097
2018.02.15,4:00,6.30599,6.30939,6.30137,6.30612,1409
2018.02.15,5:00,6.30619,6.30784,6.30415,6.3061,987
2018.02.15,6:00,6.3061,6.3061,6.30222,6.30466,1183
2018.02.15,7:00,6.30466,6.30466,6.29694,6.29805,1381
2018.02.15,8:00,6.29805,6.30074,6.29039,6.29057,2381
2018.02.15,9:00,6.29056,6.29115,6.28103,6.2852,5662
2018.02.15,10:00,6.28523,6.29554,6.28401,6.28992,5201
2018.02.15,11:00,6.28992,6.29671,6.28084,6.28821,3956
2018.02.15,12:00,6.28821,6.29194,6.28275,6.28642,3101
2018.02.15,13:00,6.28654,6.30027,6.28354,6.29368,3769
2018.02.15,14:00,6.29368,6.30183,6.2864,6.29187,4386
2018.02.15,15:00,6.29187,6.29208,6.28484,6.28788,4746
2018.02.15,16:00,6.28788,6.2892,6.28264,6.28434,2676
2018.02.15,17:00,6.28437,6.28869,6.28283,6.28669,3033
2018.02.15,18:00,6.28649,6.28826,6.28158,6.28263,1880
2018.02.15,19:00,6.28262,6.28844,6.28202,6.28542,1707
2018.02.15,20:00,6.2854,6.2854,6.28223,6.28268,819
2018.02.15,21:00,6.28273,6.28279,6.2805,6.28054,705
2018.02.15,22:00,6.28054,6.2809,6.27933,6.27966,846
2018.02.16,1:00,6.28053,6.28071,6.27916,6.28067,725
2018.02.16,2:00,6.28067,6.28104,6.2741,6.27893,2133
2018.02.16,3:00,6.27893,6.28043,6.27466,6.27514,1808
2018.02.16,4:00,6.27512,6.2764,6.26841,6.27317,2555
2018.02.16,5:00,6.27318,6.2756,6.26885,6.27341,1482
2018.02.16,6:00,6.27342,6.27463,6.2685,6.2745,2205
2018.02.16,7:00,6.27449,6.27984,6.26919,6.27588,2034
2018.02.16,8:00,6.27593,6.28185,6.2737,6.27695,2752
2018.02.16,9:00,6.27697,6.28342,6.27595,6.28146,3800
2018.02.16,10:00,6.28155,6.28489,6.27816,6.27987,4187
2018.02.16,11:00,6.27991,6.28864,6.27818,6.28864,3860
2018.02.16,12:00,6.28874,6.29339,6.28539,6.29195,2938
2018.02.16,13:00,6.29194,6.29705,6.29036,6.29461,2417
2018.02.16,14:00,6.2946,6.29695,6.28935,6.29042,2650
2018.02.16,15:00,6.2904,6.29692,6.28951,6.29275,4917
2018.02.16,16:00,6.2927,6.29803,6.29085,6.2932,5012
2018.02.16,17:00,6.29325,6.29792,6.28456,6.28926,4208
2018.02.16,18:00,6.28926,6.29919,6.28837,6.29264,2550
2018.02.16,19:00,6.29265,6.29981,6.29264,6.29515,1461
2018.02.16,20:00,6.29523,6.29893,6.295,6.29854,1121
2018.02.16,21:00,6.29845,6.30005,6.29305,6.29323,1615
2018.02.16,22:00,6.29324,6.29879,6.29324,6.29717,1342
2018.02.19,1:00,6.29038,6.30321,6.28997,6.30264,823
2018.02.19,2:00,6.30262,6.30617,6.29613,6.29854,2161
2018.02.19,3:00,6.29854,6.30157,6.29793,6.29888,2741
2018.02.19,4:00,6.29888,6.29904,6.29487,6.29857,1634
2018.02.19,5:00,6.29858,6.30154,6.29762,6.30121,1098
2018.02.19,6:00,6.3012,6.30594,6.30004,6.30557,962
2018.02.19,7:00,6.30557,6.30814,6.30371,6.30482,1436
2018.02.19,8:00,6.30483,6.30855,6.30298,6.30546,6696
2018.02.19,9:00,6.30563,6.30904,6.30308,6.30625,4503
2018.02.19,10:00,6.30642,6.30668,6.30183,6.30655,3164
2018.02.19,11:00,6.30654,6.30875,6.30374,6.30674,2845
2018.02.19,12:00,6.30694,6.30764,6.30114,6.30304,2116
2018.02.19,13:00,6.30307,6.30558,6.30132,6.30164,3970
2018.02.19,14:00,6.30164,6.30662,6.30094,6.30495,1516
2018.02.19,15:00,6.30495,6.30846,6.30291,6.30836,4441
2018.02.19,16:00,6.30838,6.30974,6.30745,6.30748,2400
2018.02.19,17:00,6.30749,6.30954,6.30604,6.30854,3351
2018.02.19,18:00,6.30861,6.30894,6.30525,6.30538,611
2018.02.19,19:00,6.30529,6.30544,6.30434,6.30463,298
2018.02.19,20:00,6.30467,6.30492,6.30454,6.30492,50
2018.02.19,21:00,6.30508,6.30509,6.30455,6.30496,42
2018.02.19,22:00,6.30493,6.30493,6.30461,6.30479,22
2018.02.20,1:00,6.30575,6.30677,6.305,6.30633,515
2018.02.20,2:00,6.30621,6.3076,6.30264,6.30421,1487
2018.02.20,3:00,6.30419,6.31224,6.30418,6.30941,2956
2018.02.20,4:00,6.3094,6.31314,6.30915,6.31237,2014
2018.02.20,5:00,6.31234,6.31424,6.31144,6.31326,1281
2018.02.20,6:00,6.31327,6.31329,6.30988,6.31133,1269
2018.02.20,7:00,6.31131,6.31557,6.31007,6.31542,1333
2018.02.20,8:00,6.31544,6.32294,6.31544,6.3219,1981
2018.02.20,9:00,6.3219,6.33065,6.31914,6.32994,3672
2018.02.20,10:00,6.33004,6.33444,6.32703,6.33132,3550
2018.02.20,11:00,6.33131,6.33864,6.33016,6.33706,3037
2018.02.20,12:00,6.33705,6.33936,6.33384,6.33486,2680
2018.02.20,13:00,6.33494,6.33896,6.33494,6.33624,1750
2018.02.20,14:00,6.33624,6.33734,6.33296,6.33575,2188
2018.02.20,15:00,6.33575,6.34126,6.33528,6.3409,3096
2018.02.20,16:00,6.34084,6.34108,6.33183,6.3348,4397
2018.02.20,17:00,6.33481,6.33954,6.33124,6.33864,4105
2018.02.20,18:00,6.33848,6.34063,6.33414,6.33824,2662
2018.02.20,19:00,6.33804,6.33804,6.33152,6.33321,1988
2018.02.20,20:00,6.3333,6.33704,6.33291,6.33549,988
2018.02.20,21:00,6.33503,6.33999,6.33456,6.33904,944
2018.02.20,22:00,6.33899,6.34078,6.33769,6.34014,1246
2018.02.21,1:00,6.33964,6.33965,6.33784,6.33874,651
2018.02.21,2:00,6.33894,6.33994,6.3328,6.33567,1478
2018.02.21,3:00,6.33567,6.33909,6.33425,6.33589,2106
2018.02.21,4:00,6.33583,6.33745,6.33153,6.33712,2207
2018.02.21,5:00,6.33712,6.34384,6.33494,6.34192,1802
2018.02.21,6:00,6.34194,6.34484,6.33994,6.34403,1607
2018.02.21,7:00,6.34403,6.34488,6.34198,6.34289,1055
2018.02.21,8:00,6.34291,6.34474,6.33974,6.33978,2285
2018.02.21,9:00,6.33974,6.34368,6.33584,6.33786,3210
2018.02.21,10:00,6.33786,6.33984,6.33428,6.33623,3367
2018.02.21,11:00,6.33631,6.33684,6.33325,6.33414,2345
2018.02.21,12:00,6.33414,6.33748,6.33178,6.33224,1765
2018.02.21,13:00,6.33224,6.33536,6.33121,6.33333,2138
2018.02.21,14:00,6.33331,6.33854,6.33034,6.33654,2970
2018.02.21,15:00,6.33656,6.33714,6.33218,6.3326,2674
2018.02.21,16:00,6.3326,6.33394,6.32746,6.33218,4604
2018.02.21,17:00,6.33219,6.33454,6.32914,6.33239,3552
2018.02.21,18:00,6.33235,6.33539,6.32284,6.32474,2712
2018.02.21,19:00,6.32494,6.32514,6.31176,6.31176,1741
2018.02.21,20:00,6.31176,6.32494,6.31165,6.31744,1844
2018.02.21,21:00,6.31748,6.33194,6.31149,6.32962,4959
2018.02.21,22:00,6.32974,6.33994,6.32955,6.33828,2902
2018.02.22,1:00,6.34011,6.3404,6.33571,6.33965,902
2018.02.22,2:00,6.33969,6.34624,6.33914,6.34494,2749
2018.02.22,3:00,6.34494,6.34514,6.33278,6.33564,4732
2018.02.22,4:00,6.33571,6.34154,6.33429,6.33948,3486
2018.02.22,5:00,6.33939,6.34133,6.337,6.33825,2138
2018.02.22,6:00,6.33826,6.34024,6.33592,6.33771,1277
2018.02.22,7:00,6.33775,6.34327,6.33584,6.34094,1965
2018.02.22,8:00,6.34094,6.34804,6.34092,6.34395,2314
2018.02.22,9:00,6.34393,6.34594,6.34254,6.34574,2413
2018.02.22,10:00,6.34584,6.35252,6.34584,6.35066,3339
2018.02.22,11:00,6.35057,6.35414,6.34654,6.34676,2145
2018.02.22,12:00,6.34682,6.35014,6.345,6.3471,1822
2018.02.22,13:00,6.3471,6.34824,6.34425,6.345,1336
2018.02.22,14:00,6.34504,6.34754,6.34218,6.34424,2451
2018.02.22,15:00,6.34434,6.34678,6.33758,6.33815,3323
2018.02.22,16:00,6.33849,6.34181,6.3351,6.33737,4025
2018.02.22,17:00,6.33726,6.3379,6.32814,6.3325,3656
2018.02.22,18:00,6.33236,6.33674,6.32884,6.32994,2297
2018.02.22,19:00,6.32989,6.33104,6.32728,6.32806,1376
2018.02.22,20:00,6.32803,6.33616,6.32758,6.33164,1247
2018.02.22,21:00,6.33164,6.33444,6.33034,6.33334,2303
2018.02.22,22:00,6.33334,6.33614,6.33252,6.33303,1056
2018.02.23,1:00,6.33542,6.33542,6.33169,6.33513,1198
2018.02.23,2:00,6.33515,6.33904,6.3333,6.33597,1970
2018.02.23,3:00,6.33594,6.33724,6.32421,6.32664,3484
2018.02.23,4:00,6.32663,6.33364,6.32564,6.3326,3059
2018.02.23,5:00,6.33261,6.33534,6.33196,6.33325,2020
2018.02.23,6:00,6.33326,6.33844,6.33325,6.33664,1025
2018.02.23,7:00,6.33667,6.33854,6.33476,6.33768,921
2018.02.23,8:00,6.33774,6.34195,6.33524,6.34139,1934
2018.02.23,9:00,6.34138,6.34204,6.3348,6.3368,2264
2018.02.23,10:00,6.3368,6.3368,6.32843,6.32904,2854
2018.02.23,11:00,6.3289,6.33596,6.32876,6.33481,2314
2018.02.23,12:00,6.33504,6.33504,6.32802,6.33254,2826
2018.02.23,13:00,6.33248,6.33574,6.32978,6.33126,1788
2018.02.23,14:00,6.33127,6.33264,6.32844,6.33112,2411
2018.02.23,15:00,6.33112,6.33364,6.3276,6.33023,3055
2018.02.23,16:00,6.33022,6.33184,6.32834,6.33014,2551
